642,-25.735985,-18.739233,0.25355624E-12
643,-25.056240,-18.059488,0.50036125E-12
644,-24.375744,-17.378992,0.98814219E-12
645,-23.689983,-16.693232,0.19617400E-11
646,-23.009785,-16.013033,0.38730043E-11
647,-22.349724,-15.352972,0.74939152E-11
648,-21.699337,-14.702585,0.14360455E-10
649,-21.048740,-14.051989,0.27524451E-10
650,-20.410824,-13.414072,0.52090957E-10
651,-19.776257,-12.779505,0.98254259E-10
652,-19.137249,-12.140497,0.18615248E-09
653,-18.514061,-11.517309,0.34714906E-09
654,-17.903667,-10.906916,0.63915545E-09
655,-17.287643,-10.290892,0.11834294E-08
656,-16.689678,-9.6929264,0.21519657E-08
657,-16.102898,-9.1061459,0.38696428E-08
658,-15.501995,-8.5052433,0.70573161E-08
659,-14.919599,-7.9228468,0.12634881E-07
660,-14.346977,-7.3502254,0.22400487E-07
661,-13.784171,-6.7874193,0.39326114E-07
662,-13.226262,-6.2295103,0.68703336E-07
663,-12.664482,-5.6677303,0.12049134E-06
664,-12.121945,-5.1251936,0.20728912E-06
665,-11.582460,-4.5857086,0.35552640E-06
666,-11.051256,-4.0545044,0.60474309E-06
667,-10.524235,-3.5274830,0.10243618E-05
668,-10.031847,-3.0350952,0.16760798E-05
669,-9.5287724,-2.5320206,0.27718982E-05
670,-9.0526342,-2.0558825,0.44623271E-05
671,-8.5817738,-1.5850220,0.71458435E-05
672,-8.1041870,-1.1074352,0.11520379E-04
673,-7.6482801,-0.65152836,0.18174589E-04
674,-7.2256670,-0.22891521,0.27733404E-04
675,-6.7910166,0.20573521,0.42832111E-04
676,-6.3882508,0.60850096,0.64074971E-04
677,-6.0014920,0.99525976,0.94331255E-04
678,-5.6063581,1.3903937,0.14004258E-03
679,-5.1977015,1.7990503,0.21073536E-03
680,-4.8397760,2.1569757,0.30142721E-03
681,-4.4771538,2.5195980,0.43317891E-03
682,-4.1456904,2.8510613,0.60342043E-03
683,-3.8205237,3.1762280,0.83529158E-03
684,-3.4898460,3.5069058,0.11626517E-02
685,-3.1701870,3.8265648,0.16005741E-02
686,-2.8919961,4.1047554,0.21139393E-02
687,-2.6014466,4.3953052,0.28266795E-02
688,-2.3393106,4.6574411,0.36738445E-02
689,-2.0910869,4.9056649,0.47089383E-02
690,-1.8150191,5.1817327,0.62060845E-02
691,-1.5519934,5.4447584,0.80732489E-02
692,-1.3295965,5.6671553,0.10084028E-01
693,-1.0980716,5.8986802,0.12711127E-01
694,-0.95385695,6.0428948,0.14683031E-01
695,-0.79643154,6.2003202,0.17186390E-01
696,-0.64349222,6.3532596,0.20026514E-01
697,-0.51323318,6.4835186,0.22812670E-01
698,-0.40050745,6.5962443,0.25534792E-01
699,-0.29363775,6.7031140,0.28414842E-01
700,-0.21396875,6.7827830,0.30771242E-01
701,-0.14257240,6.8541794,0.33048525E-01
702,-0.12690878,6.8698430,0.33570260E-01
703,-0.88255882E-01,6.9084959,0.34893252E-01
704,-0.25978088E-01,6.9707737,0.37135419E-01
705,0.0000000,6.9967518,0.38112767E-01
706,-0.15095711E-01,6.9816561,0.37541751E-01
707,-0.92882156E-01,6.9038696,0.34732200E-01
708,-0.16986942,6.8268824,0.32158598E-01
709,-0.24043417,6.7563176,0.29967552E-01
710,-0.34319448,6.6535573,0.27041016E-01
711,-0.45014429,6.5466075,0.24298267E-01
712,-0.55353785,6.4432139,0.21911496E-01
713,-0.66527843,6.3314734,0.19594930E-01
714,-0.82791185,6.1688399,0.16653785E-01
715,-1.0139546,5.9827971,0.13826606E-01
716,-1.2216692,5.7750826,0.11233273E-01
717,-1.4151378,5.5816140,0.92572924E-02
718,-1.6324539,5.3642979,0.74491166E-02
719,-1.8861055,5.1106462,0.57802321E-02
720,-2.1603446,4.8364072,0.43938453E-02
721,-2.4780636,4.5186882,0.31978728E-02
722,-2.7999878,4.1967640,0.23176682E-02
723,-3.1165364,3.8802154,0.16887911E-02
724,-3.4670510,3.5297008,0.11894586E-02
725,-3.7876034,3.2091484,0.86324732E-03
726,-4.1619644,2.8347874,0.59367984E-03
727,-4.5577412,2.4390106,0.39963974E-03
728,-4.9568615,2.0398903,0.26812227E-03
729,-5.4639874,1.5327644,0.16146967E-03
730,-5.9687223,1.0280294,0.97473669E-04
731,-6.4819112,0.51484060,0.58346155E-04
732,-7.0054564,-0.87046623E-02,0.34565226E-04
733,-7.4932513,-0.49649954,0.21222315E-04
734,-8.0758667,-1.0791149,0.11851304E-04
735,-8.6833906,-1.6866388,0.64553810E-05
736,-9.2536554,-2.2569036,0.36497154E-05
737,-9.8546925,-2.8579407,0.20009302E-05
738,-10.576067,-3.5793152,0.97261955E-06
739,-11.296947,-4.3001957,0.47300807E-06
740,-11.981613,-4.9848614,0.23851845E-06
741,-12.672872,-5.6761198,0.11948470E-06
742,-13.407443,-6.4106913,0.57318125E-07
743,-14.211032,-7.2142801,0.25662427E-07
744,-14.956626,-7.9598742,0.12175599E-07
745,-15.798091,-8.8013391,0.52486397E-08
746,-16.612446,-9.6156940,0.23247535E-08
747,-17.484787,-10.488035,0.97168162E-09
748,-18.349407,-11.352655,0.40928347E-09
749,-19.238979,-12.242228,0.16814652E-09
750,-20.211117,-13.214365,0.63605399E-10
